,arresting_agency,bail_type,bail_amt,re-entry,race,gender,city,state_x,zip,age,booking_days,treatment_days,mental_health,latitude,longitude,fips,blockgroup,county,state_y,tract,per_capita_income,poverty_stat,household_income,mortgage_stat,school_enrollment_16-19,own_children_under18,SSI_income,grandparent_care,military_service,education_25,property_value_occupied,retirement_income,rent_over_income
7252,LENEXA P.D.,SUR,2500.0,1,W,M,Lenexa,KS,66219,49.0,227.0,-1.0,0,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7253,LENEXA P.D.,SUR,7500.0,1,B,F,Lenexa,KS,66219,57.0,1.0,307.0,1,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7254,MISSION P.D.,SUR,25000.0,0,W,F,Lenexa,KS,66219,38.0,3.0,191.0,1,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7255,GARDNER P.D.,PR,2500.0,0,W,F,Lenexa,KS,66219,39.0,1.0,-1.0,0,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7256,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,1,W,M,Lenexa,KS,66219,54.0,359.0,-1.0,0,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7257,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,1000.0,0,W,M,Lenexa,KS,66219,39.0,0.0,-1.0,0,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7258,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,0,W,M,Lenexa,KS,66219,43.0,1.0,-1.0,0,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7259,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,5000.0,0,W,M,Lenexa,KS,66219,36.0,1.0,-1.0,0,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7260,LENEXA P.D.,SUR,7500.0,0,B,M,Lenexa,KS,66219,39.0,1.0,-1.0,0,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7261,LENEXA P.D.,ORCD,1500.0,0,W,M,Lenexa,KS,66219,43.0,0.0,-1.0,0,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7262,OVERLAND PARK P.D.,PR,1500.0,1,B,M,Lenexa,KS,66219,35.0,0.0,-1.0,0,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7263,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,5000.0,0,W,M,Lenexa,KS,66219,46.0,0.0,-1.0,0,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7264,OVERLAND PARK P.D.,SUR,2000.0,0,B,M,Lenexa,KS,66219,54.0,1.0,-1.0,0,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7265,JOHNSON COUNTY SHERIFF'S DEPARTMENT,ORCD,1000.0,0,W,F,Lenexa,KS,66219,34.0,1.0,-1.0,0,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7266,OLATHE P.D.,PR,2500.0,0,W,M,Lenexa,KS,66219,43.0,1.0,-1.0,0,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7267,OVERLAND PARK P.D.,PR,2500.0,0,W,M,Lenexa,KS,66219,55.0,1.0,-1.0,0,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7268,OVERLAND PARK P.D.,SUR,7500.0,1,B,M,Lenexa,KS,66219,35.0,0.0,-1.0,0,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7269,OVERLAND PARK P.D.,SUR,3500.0,1,B,M,Lenexa,KS,66219,35.0,1.0,-1.0,0,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7270,OVERLAND PARK P.D.,SUR,2500.0,0,B,M,Lenexa,KS,66219,44.0,361.0,-1.0,0,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7271,JOHNSON COUNTY SHERIFF'S DEPARTMENT,CA,1000.0,0,W,M,Lenexa,KS,66219,30.0,0.0,-1.0,0,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7272,OVERLAND PARK P.D.,ORCD,2500.0,0,W,M,Lenexa,KS,66219,38.0,8.0,-1.0,0,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7273,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,0,B,M,Lenexa,KS,66219,38.0,1.0,1134.0,1,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7274,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,0,B,M,Lenexa,KS,66219,38.0,1.0,623.0,1,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7275,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,5000.0,0,W,F,Lenexa,KS,66219,46.0,0.0,955.0,1,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7276,LENEXA P.D.,PR,1500.0,0,B,M,Lenexa,KS,66219,54.0,1.0,-1.0,0,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7277,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,0,W,M,Lenexa,KS,66219,41.0,1.0,69.0,1,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7278,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,5000.0,1,B,F,Lenexa,KS,66219,57.0,0.0,307.0,1,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7279,OVERLAND PARK P.D.,SUR,2500.0,0,B,M,Lenexa,KS,66219,24.0,10.0,-1.0,0,38.963798,-94.77155,200910524152005,2,91,20,52415,30459,1434,745,74,8,333,745,701,96,906,74,745,671
7280,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,10000.0,0,W,M,Harrisonville,MO,64701,47.0,3.0,-1.0,0,38.641509,-94.34125999999999,290370614001042,1,37,29,61400,19820,2050,791,592,38,604,791,1216,214,1398,592,791,199
7281,OVERLAND PARK P.D.,PR,1500.0,0,W,M,Harrisonville,MO,64701,40.0,13.0,-1.0,0,38.641509,-94.34125999999999,290370614001042,1,37,29,61400,19820,2050,791,592,38,604,791,1216,214,1398,592,791,199
7282,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,0,W,M,Harrisonville,MO,64701,47.0,109.0,-1.0,0,38.641509,-94.34125999999999,290370614001042,1,37,29,61400,19820,2050,791,592,38,604,791,1216,214,1398,592,791,199
7283,OVERLAND PARK P.D.,PR,1500.0,0,W,M,Harrisonville,MO,64701,40.0,0.0,-1.0,0,38.641509,-94.34125999999999,290370614001042,1,37,29,61400,19820,2050,791,592,38,604,791,1216,214,1398,592,791,199
7284,OLATHE P.D.,SUR,7500.0,0,W,M,Leavenworth,KS,66048,41.0,0.0,-1.0,0,39.298776000000004,-94.93555,201030707001000,1,103,20,70700,37267,1596,620,488,81,318,620,1134,298,1193,488,620,132
7285,MERRIAM P.D.,SUR,2500.0,0,W,M,Leavenworth,KS,66048,39.0,72.0,-1.0,0,39.298776000000004,-94.93555,201030707001000,1,103,20,70700,37267,1596,620,488,81,318,620,1134,298,1193,488,620,132
7286,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,25000.0,0,B,M,Leavenworth,KS,66048,35.0,6.0,-1.0,0,39.298776000000004,-94.93555,201030707001000,1,103,20,70700,37267,1596,620,488,81,318,620,1134,298,1193,488,620,132
7287,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,5000.0,0,W,F,Leavenworth,KS,66048,47.0,0.0,-1.0,0,39.298776000000004,-94.93555,201030707001000,1,103,20,70700,37267,1596,620,488,81,318,620,1134,298,1193,488,620,132
7288,JOHNSON COUNTY SHERIFF'S DEPARTMENT,GPS,250.0,0,W,M,Leavenworth,KS,66048,57.0,23.0,-1.0,0,39.298776000000004,-94.93555,201030707001000,1,103,20,70700,37267,1596,620,488,81,318,620,1134,298,1193,488,620,132
7289,PRAIRIE VILLAGE P.D.,SUR,7500.0,0,W,M,Leavenworth,KS,66048,47.0,1.0,-1.0,0,39.298776000000004,-94.93555,201030707001000,1,103,20,70700,37267,1596,620,488,81,318,620,1134,298,1193,488,620,132
7290,OLATHE P.D.,SUR,5000.0,1,B,F,Leavenworth,KS,66048,32.0,1.0,-1.0,0,39.298776000000004,-94.93555,201030707001000,1,103,20,70700,37267,1596,620,488,81,318,620,1134,298,1193,488,620,132
7291,ROELAND PARK P.D.,SUR,10000.0,1,W,F,Leavenworth,KS,66048,40.0,2.0,-1.0,0,39.298776000000004,-94.93555,201030707001000,1,103,20,70700,37267,1596,620,488,81,318,620,1134,298,1193,488,620,132
7292,FAIRWAY P.D.,SUR,3500.0,0,W,M,Leavenworth,KS,66048,50.0,15.0,-1.0,0,39.298776000000004,-94.93555,201030707001000,1,103,20,70700,37267,1596,620,488,81,318,620,1134,298,1193,488,620,132
7293,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,7500.0,1,W,F,Leavenworth,KS,66048,40.0,3.0,-1.0,0,39.298776000000004,-94.93555,201030707001000,1,103,20,70700,37267,1596,620,488,81,318,620,1134,298,1193,488,620,132
7294,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,1500.0,0,W,M,Leavenworth,KS,66048,44.0,0.0,-1.0,0,39.298776000000004,-94.93555,201030707001000,1,103,20,70700,37267,1596,620,488,81,318,620,1134,298,1193,488,620,132
7295,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,0.0,1,B,F,Leavenworth,KS,66048,32.0,1.0,-1.0,0,39.298776000000004,-94.93555,201030707001000,1,103,20,70700,37267,1596,620,488,81,318,620,1134,298,1193,488,620,132
7296,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,5000.0,1,W,F,Leavenworth,KS,66048,40.0,1.0,-1.0,0,39.298776000000004,-94.93555,201030707001000,1,103,20,70700,37267,1596,620,488,81,318,620,1134,298,1193,488,620,132
7297,OVERLAND PARK P.D.,SUR,2500.0,1,W,M,Leavenworth,KS,66048,58.0,4.0,-1.0,0,39.298776000000004,-94.93555,201030707001000,1,103,20,70700,37267,1596,620,488,81,318,620,1134,298,1193,488,620,132
7298,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,0,W,M,Leavenworth,KS,66048,54.0,98.0,-1.0,0,39.298776000000004,-94.93555,201030707001000,1,103,20,70700,37267,1596,620,488,81,318,620,1134,298,1193,488,620,132
7299,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,1500.0,0,W,M,Leavenworth,KS,66048,42.0,0.0,-1.0,0,39.298776000000004,-94.93555,201030707001000,1,103,20,70700,37267,1596,620,488,81,318,620,1134,298,1193,488,620,132
7300,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,1,W,M,Leavenworth,KS,66048,58.0,111.0,-1.0,0,39.298776000000004,-94.93555,201030707001000,1,103,20,70700,37267,1596,620,488,81,318,620,1134,298,1193,488,620,132
7301,OVERLAND PARK P.D.,SUR,2500.0,0,B,M,Leavenworth,KS,66048,45.0,102.0,-1.0,0,39.298776000000004,-94.93555,201030707001000,1,103,20,70700,37267,1596,620,488,81,318,620,1134,298,1193,488,620,132
7302,OLATHE P.D.,SUR,2500.0,1,B,F,Leavenworth,KS,66048,32.0,135.0,-1.0,0,39.298776000000004,-94.93555,201030707001000,1,103,20,70700,37267,1596,620,488,81,318,620,1134,298,1193,488,620,132
7303,OLATHE P.D.,SUR,2500.0,0,W,M,Leavenworth,KS,66048,55.0,173.0,-1.0,0,39.298776000000004,-94.93555,201030707001000,1,103,20,70700,37267,1596,620,488,81,318,620,1134,298,1193,488,620,132
7304,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,100000.0,0,B,F,Leavenworth,KS,66048,44.0,26.0,-1.0,0,39.298776000000004,-94.93555,201030707001000,1,103,20,70700,37267,1596,620,488,81,318,620,1134,298,1193,488,620,132
7305,LENEXA P.D.,PR,10000.0,1,W,M,Shawnee,KS,66217,34.0,132.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7306,OVERLAND PARK P.D.,SUR,5000.0,1,W,F,Shawnee,KS,66217,45.0,2.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7307,OVERLAND PARK P.D.,ORCD,1000.0,1,W,M,Shawnee,KS,66217,64.0,2.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7308,SHAWNEE P.D.,SUR,2500.0,0,W,M,Shawnee,KS,66217,31.0,326.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7309,LENEXA P.D.,SUR,2500.0,0,B,M,Shawnee,KS,66217,31.0,62.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7310,MISSION P.D.,PR,3500.0,1,W,M,Shawnee,KS,66217,64.0,32.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7311,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,5000.0,0,W,M,Shawnee,KS,66217,62.0,1.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7312,MISSION P.D.,SUR,5000.0,1,W,M,Shawnee,KS,66217,60.0,3.0,78.0,1,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7313,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,1,W,M,Shawnee,KS,66217,60.0,113.0,78.0,1,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7314,SHAWNEE P.D.,SUR,2500.0,0,W,M,Shawnee,KS,66217,33.0,1.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7315,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,0.0,0,W,M,Shawnee,KS,66217,50.0,4.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7316,SHAWNEE P.D.,GPS,5000.0,1,W,F,Shawnee,KS,66217,39.0,39.0,5228.0,1,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7317,LENEXA P.D.,SUR,1000.0,0,W,M,Lenexa,KS,66217,50.0,1.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7318,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,1,W,F,Shawnee,KS,66217,45.0,0.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7319,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,0,W,M,Shawnee,KS,66217,54.0,2.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7320,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,0,W,F,Shawnee,KS,66217,60.0,55.0,1791.0,1,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7321,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,0,W,F,Shawnee,KS,66217,60.0,55.0,2762.0,1,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7322,GARDNER P.D.,PR,1000.0,1,W,M,Shawnee,KS,66217,26.0,2.0,408.0,1,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7323,OVERLAND PARK P.D.,SUR,2500.0,1,B,M,Shawnee,KS,66217,40.0,59.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7324,PRAIRIE VILLAGE P.D.,CA,1500.0,0,W,M,Shawnee,KS,66217,33.0,2.0,0.0,1,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7325,SHAWNEE P.D.,SUR,5000.0,0,B,F,Shawnee,KS,66217,42.0,0.0,756.0,1,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7326,LENEXA P.D.,PR,2500.0,1,W,M,Shawnee,KS,66217,45.0,73.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7327,GARDNER P.D.,PR,1000.0,1,W,M,Shawnee,KS,66217,26.0,71.0,408.0,1,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7328,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,3500.0,0,B,M,Shawnee,KS,66217,60.0,2.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7329,JOHNSON COUNTY SHERIFF'S DEPARTMENT,PR,25000.0,1,B,M,Shawnee,KS,66217,40.0,203.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7330,SHAWNEE P.D.,SUR,2500.0,0,W,M,Shawnee,KS,66217,41.0,0.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7331,OLATHE P.D.,ORCD,1500.0,0,W,M,Lenexa,KS,66217,37.0,1.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7332,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,0,W,F,Shawnee,KS,66217,41.0,0.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7333,SHAWNEE P.D.,SUR,2500.0,1,W,M,Shawnee,KS,66217,45.0,142.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7334,OVERLAND PARK P.D.,PR,2500.0,0,B,F,Shawnee,KS,66217,27.0,0.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7335,SHAWNEE P.D.,CA,10000.0,1,W,M,Shawnee,KS,66217,35.0,27.0,0.0,1,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7336,OVERLAND PARK P.D.,PR,1500.0,1,W,M,Shawnee,KS,66217,44.0,89.0,654.0,1,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7337,LENEXA P.D.,SUR,10000.0,0,W,M,Shawnee,KS,66217,71.0,1.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7338,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,1500.0,1,W,M,Shawnee,KS,66217,64.0,5.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7339,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,1,W,M,Shawnee,KS,66217,35.0,130.0,0.0,1,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7340,JOHNSON COUNTY SHERIFF'S DEPARTMENT,ORCD,2000.0,1,W,M,Shawnee,KS,66217,45.0,78.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7341,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,5000.0,1,W,M,Shawnee,KS,66217,34.0,0.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7342,JOHNSON COUNTY SHERIFF'S DEPARTMENT,GPS,10000.0,0,W,M,Shawnee,KS,66217,55.0,0.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7343,SHAWNEE P.D.,SUR,2500.0,0,W,F,Shawnee,KS,66217,47.0,40.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7344,KANSAS HIGHWAY PATROL,SUR,1000.0,0,W,F,Lake Quivira,KS,66217,56.0,0.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7345,LENEXA P.D.,SUR,2500.0,1,W,M,Shawnee,KS,66217,44.0,126.0,654.0,1,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7346,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,3500.0,1,W,M,Shawnee,KS,66217,24.0,1.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7347,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,25000.0,1,W,M,Shawnee,KS,66217,34.0,2.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7348,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,3500.0,1,W,M,Shawnee,KS,66217,44.0,0.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7349,OLATHE P.D.,PR,1500.0,0,W,F,Shawnee,KS,66217,51.0,1.0,99.0,1,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7350,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,1,W,M,Shawnee,KS,66217,44.0,98.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7351,LENEXA P.D.,CA,2500.0,1,W,F,Shawnee,KS,66217,39.0,1.0,5228.0,1,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7352,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,0,W,F,Shawnee,KS,66217,30.0,10.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7353,OVERLAND PARK P.D.,PR,1000.0,1,W,M,Shawnee,KS,66217,35.0,0.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7354,SHAWNEE P.D.,PR,2500.0,0,W,M,Shawnee,KS,66217,49.0,0.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7355,OVERLAND PARK P.D.,SUR,10000.0,1,W,M,Shawnee,KS,66217,35.0,13.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7356,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,1,W,M,Shawnee,KS,66217,24.0,1.0,-1.0,0,39.021629,-94.78107,200910523061019,1,91,20,52306,54198,1487,563,538,65,348,563,1043,121,1060,538,563,25
7357,JOHNSON COUNTY SHERIFF'S DEPARTMENT,PR,2000.0,1,W,M,Kansas City,KS,66103,49.0,0.0,-1.0,0,39.059253999999996,-94.62453000000001,202090451001027,1,209,20,45100,18217,933,593,44,18,163,593,422,37,568,44,593,549
7358,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,1,W,F,Kansas City,KS,66103,44.0,0.0,93.0,1,39.059253999999996,-94.62453000000001,202090451001027,1,209,20,45100,18217,933,593,44,18,163,593,422,37,568,44,593,549
7359,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,1,W,F,Kansas City,KS,66103,44.0,0.0,0.0,1,39.059253999999996,-94.62453000000001,202090451001027,1,209,20,45100,18217,933,593,44,18,163,593,422,37,568,44,593,549
7360,JOHNSON COUNTY SHERIFF'S DEPARTMENT,PR,1500.0,0,W,M,Kansas City,KS,66103,33.0,0.0,-1.0,0,39.059253999999996,-94.62453000000001,202090451001027,1,209,20,45100,18217,933,593,44,18,163,593,422,37,568,44,593,549
7361,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,0,W,M,Kansas City,KS,66103,37.0,130.0,-1.0,0,39.059253999999996,-94.62453000000001,202090451001027,1,209,20,45100,18217,933,593,44,18,163,593,422,37,568,44,593,549
7362,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,1000.0,1,W,M,Kansas City,KS,66103,35.0,2.0,-1.0,0,39.059253999999996,-94.62453000000001,202090451001027,1,209,20,45100,18217,933,593,44,18,163,593,422,37,568,44,593,549
7363,JOHNSON COUNTY SHERIFF'S DEPARTMENT,SUR,2500.0,1,W,M,Kansas City,KS,66103,49.0,362.0,-1.0,0,39.059253999999996,-94.62453000000001,202090451001027,1,209,20,45100,18217,933,593,44,18,163,593,422,37,568,44,593,549
7364,SHAWNEE P.D.,PR,1500.0,1,W,F,Kansas City,KS,66103,39.0,38.0,-1.0,0,39.059253999999996,-94.62453000000001,202090451001027,1,209,20,45100,18217,933,593,44,18,163,593,422,37,568,44,593,549
7365,MISSION P.D.,SUR,3500.0,1,W,M,Kansas City,KS,66103,40.0,1.0,-1.0,0,39.059253999999996,-94.62453000000001,202090451001027,1,209,20,45100,18217,933,593,44,18,163,593,422,37,568,44,593,549
